,Crypto,Date,Low,High,Open,Close,Volume
26,ETH,2019-12-10,143.81,148.22,147.28,145.55,42296.17158865
27,ETH,2019-12-09,146.69,151.47,150.7,147.3,46803.5083513
28,ETH,2019-12-08,146.36,152.0,147.41,150.71,34863.39671715
29,ETH,2019-12-07,147.2,149.88,148.82,147.43,22433.78975537
30,ETH,2019-12-06,145.75,149.85,148.2,148.82,45179.42472738
31,ETH,2019-12-05,143.8,148.95,145.5,148.18,48788.47831841
32,ETH,2019-12-04,143.17,153.0,147.33,145.5,100067.8290018
33,ETH,2019-12-03,145.67,150.0,148.83,147.33,39186.51439846
34,ETH,2019-12-02,146.82,151.65,150.94,148.97,42531.00970201
35,ETH,2019-12-01,145.97,152.67,151.61,150.97,59294.95282201
36,ETH,2019-11-30,149.6,155.45,154.75,151.78,45611.17813513
37,ETH,2019-11-29,150.5,157.73,151.01,154.75,82606.47013886
38,ETH,2019-11-28,149.31,155.0,153.04,151.01,56243.39113343
39,ETH,2019-11-27,141.02,155.89,147.83,153.0,129890.14649212
40,ETH,2019-11-26,143.57,149.9,146.16,147.83,72544.44431373
41,ETH,2019-11-25,131.8,151.69,140.1,145.91,223502.71656311
42,ETH,2019-11-24,138.53,153.19,152.0,139.99,86567.95699641
43,ETH,2019-11-23,146.37,154.54,149.98,152.0,88211.89264035
44,ETH,2019-11-22,137.8,162.65,160.83,149.97,282192.72934448
45,ETH,2019-11-21,155.0,175.49,174.35,160.82,142035.81431758
46,ETH,2019-11-20,173.26,177.25,175.75,174.35,48839.47664908
47,ETH,2019-11-19,172.38,178.14,177.8,175.73,45880.80040413
48,ETH,2019-11-18,173.56,183.95,183.88,177.85,57753.51387824
49,ETH,2019-11-17,180.0,186.26,182.23,183.88,34966.19809893
50,ETH,2019-11-16,178.95,183.17,179.79,182.25,32159.27524038
51,ETH,2019-11-15,177.0,186.59,184.55,179.82,97521.84219423
52,ETH,2019-11-14,182.75,188.45,187.81,184.55,81996.7273791
53,ETH,2019-11-13,185.08,189.31,186.98,187.72,33802.01492951
54,ETH,2019-11-12,182.07,187.27,184.65,186.98,41578.59846537
55,ETH,2019-11-11,183.77,190.0,188.89,184.65,34818.77604733
56,ETH,2019-11-10,183.41,192.0,184.77,188.88,44224.51984423
57,ETH,2019-11-09,182.21,185.7,183.62,184.77,31447.97094429
58,ETH,2019-11-08,180.71,188.09,186.42,183.62,66332.92266474
59,ETH,2019-11-07,184.14,192.27,191.17,186.42,44563.94990128
60,ETH,2019-11-06,187.87,194.6,188.88,191.13,53163.07554597
61,ETH,2019-11-05,181.76,192.47,186.26,188.88,71159.65174538
62,ETH,2019-11-04,180.45,189.5,181.73,186.25,52941.33587948
63,ETH,2019-11-03,179.11,185.0,183.26,181.73,23415.99177531
64,ETH,2019-11-02,181.91,186.19,183.26,183.25,29643.79000242
65,ETH,2019-11-01,177.39,184.99,182.38,183.19,61313.90214742
