,Crypto,Date,Low,High,Open,Close,Volume
39,REP,2019-11-27,10.07,11.01,10.85,10.82,29407.473414
40,REP,2019-11-26,10.36,11.1,10.46,10.87,30494.788471
41,REP,2019-11-25,9.5,11.2,10.19,10.58,62849.031898
42,REP,2019-11-24,10.17,11.28,11.24,10.22,28558.841964
43,REP,2019-11-23,10.61,11.75,10.81,11.24,53515.618515
44,REP,2019-11-22,9.8,11.44,11.39,10.73,73813.609398
45,REP,2019-11-21,10.88,12.45,11.92,11.38,71885.496219
46,REP,2019-11-20,10.42,12.45,10.42,11.98,123247.34364
47,REP,2019-11-19,9.87,10.97,10.9,10.42,47229.351809
48,REP,2019-11-18,10.59,11.85,11.61,10.9,34409.075196
49,REP,2019-11-17,10.97,11.61,11.1,11.6,21570.258354
50,REP,2019-11-16,10.75,11.36,10.8,11.1,20879.50108
51,REP,2019-11-15,10.53,11.44,11.24,10.75,24851.554005
52,REP,2019-11-14,10.83,11.71,11.54,11.25,42808.390873
53,REP,2019-11-13,11.36,12.0,11.65,11.54,24439.088661
54,REP,2019-11-12,11.36,12.21,11.76,11.68,20653.961485
55,REP,2019-11-11,11.64,12.27,12.11,11.77,28839.696212
56,REP,2019-11-10,11.84,12.74,12.37,12.12,61002.300064
57,REP,2019-11-09,11.02,12.7,11.18,12.32,102919.930009
58,REP,2019-11-08,10.3,12.5,11.24,11.2,123080.655579
59,REP,2019-11-07,10.7,12.1,11.39,11.25,94297.434441
60,REP,2019-11-06,11.35,12.6,12.13,11.38,67184.966996
61,REP,2019-11-05,11.56,13.02,12.23,12.17,131923.444858
62,REP,2019-11-04,10.25,12.95,10.31,12.23,216325.503929
63,REP,2019-11-03,9.54,11.17,10.0,10.3,104500.196493
64,REP,2019-11-02,9.1,10.5,9.11,9.97,75963.029551
65,REP,2019-11-01,8.75,9.25,9.0,9.12,41281.13917
