,Crypto,Date,Low,High,Open,Close,Volume
37,BTC,2019-11-29,7411.0,7870.1,7432.41,7760.0,10862.78844038
38,BTC,2019-11-28,7370.62,7660.82,7524.73,7432.41,8646.63700515
39,BTC,2019-11-27,6850.0,7678.76,7162.67,7523.72,19213.98364601
40,BTC,2019-11-26,7021.84,7340.59,7127.01,7162.67,11857.43287032
41,BTC,2019-11-25,6526.0,7379.99,6908.64,7127.01,27124.48255363
42,BTC,2019-11-24,6865.0,7344.0,7329.29,6908.64,10695.00788503
43,BTC,2019-11-23,7102.21,7361.41,7283.19,7329.29,7728.4239895
44,BTC,2019-11-22,6775.47,7720.0,7616.48,7283.03,33676.50950942
45,BTC,2019-11-21,7374.5,8114.97,8082.97,7616.46,16947.0184322
46,BTC,2019-11-20,8030.05,8222.41,8123.36,8082.96,5296.45566165
47,BTC,2019-11-19,7980.07,8197.82,8168.84,8123.36,7360.99550259
48,BTC,2019-11-18,8015.0,8501.01,8501.0,8168.84,9864.11956342
49,BTC,2019-11-17,8371.02,8637.01,8481.0,8500.01,3754.24485434
50,BTC,2019-11-16,8423.0,8531.03,8457.48,8481.0,2712.33956982
51,BTC,2019-11-15,8361.0,8773.22,8630.01,8457.48,10940.91541078
52,BTC,2019-11-14,8558.01,8784.61,8758.34,8630.0,5607.47902352
53,BTC,2019-11-13,8705.0,8838.8,8811.0,8758.34,4486.2787504
54,BTC,2019-11-12,8556.56,8870.0,8721.53,8810.0,6272.86259557
55,BTC,2019-11-11,8590.0,9067.34,9032.23,8721.54,7049.92853839
56,BTC,2019-11-10,8731.43,9150.0,8807.89,9032.23,6070.46798596
57,BTC,2019-11-09,8712.52,8873.48,8763.01,8807.89,4175.00938447
58,BTC,2019-11-08,8660.0,9246.0,9198.85,8763.01,12876.55531942
59,BTC,2019-11-07,9075.0,9375.16,9341.27,9198.84,5989.36091519
60,BTC,2019-11-06,9253.66,9450.0,9322.09,9341.27,6829.68611819
61,BTC,2019-11-05,9169.84,9474.89,9412.63,9322.09,7581.21667266
62,BTC,2019-11-04,9127.0,9600.0,9206.52,9412.53,8361.9587774
63,BTC,2019-11-03,9068.3,9380.0,9308.52,9206.52,4294.50041401
64,BTC,2019-11-02,9210.0,9393.0,9253.09,9308.52,4559.26538837
65,BTC,2019-11-01,9057.27,9299.99,9159.96,9253.12,7774.27145408
66,BTC,2019-10-31,8950.0,9433.0,9164.45,9159.48,8326.9619179
